Terô <extra_id_0> wëchòwaniô.	<extra_id_0> je szkólną fizycznégò <extra_id_1>
Zastąpiła ona konstytucję <extra_id_0> roku.	<extra_id_0> niepodległościową z 1963 <extra_id_1>
W 1955 został zatrudniony przez studio Disneya, <extra_id_0> zadanie stworzyć dział kostiumów i objąć nad nim kierownictwo.	<extra_id_0> gdzie miał za <extra_id_1>
Piastował <extra_id_0> rabina Carei.	<extra_id_0> również stanowisko naczelnego <extra_id_1>
Stan portu wówczas znacznie się pogorszył, <extra_id_0> został zniszczony.	<extra_id_0> a południowy falochron <extra_id_1>
MCCLXVII <extra_id_0> Historyczne, z. 131, s. 94.	<extra_id_0> – 2004, Prace <extra_id_1>
” znalazł się dwukrotnie (1980 i 1981) <extra_id_0> trenerów w częstochowskim sporcie.	<extra_id_0> w piątce najlepszych <extra_id_1>
Jest <extra_id_0> karcynogenny.	<extra_id_0> to tzw. efekt <extra_id_1>
Najwyższy punkt <extra_id_0> m n.p.m.	<extra_id_0> wyspy ma 42 <extra_id_1>
Oboje zajmują się szkoleniem tenisistów oraz <extra_id_0> syna.	<extra_id_0> są trenerami własnego <extra_id_1>
Miąższ – cytrynowożółty, tylko pod skórką <extra_id_0> cienki.	<extra_id_0> kapelusza czerwonopomarańczowy, kruchy, <extra_id_1>
” umieścił jej <extra_id_0> „50 najpiękniejszych ludzi świata”.	<extra_id_0> nazwisko na liście <extra_id_1>
Kolejną <extra_id_0> w „wyszczuplonych” w poprzednim kroku operacjach tzw. ciągłego przepływu.	<extra_id_0> zasadą jest zapewnienie <extra_id_1>
Przed <extra_id_0> otwarty dziedziniec.	<extra_id_0> pałacem znajdował się <extra_id_1>
Petersburska Agencja Telegraficzna w depeszy z 25 listopada 1905 informowała: „Osada Sławków w powiecie olkuskim była przez <extra_id_0> ręku rewolucjonistów.	<extra_id_0> 12 dni w <extra_id_1>
Ich kariera muzyczna zaczęła się w 1992 <extra_id_0> spotkań młodzieży "Cutting Edge" odbywających się w Littlehampton.	<extra_id_0> roku podczas pierwszych <extra_id_1>
W tym czasie wytyczono również niewielką, bezimienną alejkę <extra_id_0> dała początek dzisiejszej ulicy Dunikowskiego.	<extra_id_0> wzdłuż Młynówki, która <extra_id_1>
Pierwszy rok produkcji <extra_id_0> egzemplarzy.	<extra_id_0> zakończono liczbą 66 <extra_id_1>
Miniserial ten to trzecia część serialu <extra_id_0> (Chronicles of Narnia).	<extra_id_0> BBC „Kroniki Narnii” <extra_id_1>
Na przedłużeniu osi ogrodu wykopano w parku 1660 długi <extra_id_0> pierwotnie obsadzony szpalerami lipowymi po obu stronach.	<extra_id_0> kanał (Long Water), <extra_id_1>
Takie stacje pojawiły się już <extra_id_0> 30B, ale to właśnie samoloty Block 40 jako pierwsze wyposażono w pociski AIM-120 AMRAAM i jako pierwsze mogły wykorzystać nowe możliwości.	<extra_id_0> na F-16C Block <extra_id_1>
W lutym 1838 r. obie jednostki zostały na 5 dni uwięzione w <extra_id_0> 63° szer. geogr.	<extra_id_0> lodach na wysokości <extra_id_1>
Przedstawiciele rodziny Gephyrostegidae oraz należącej <extra_id_0> Seymouriidae byli prawdopodobnie silnie związani ze środowiskiem lądowym (przynajmniej po osiągnięciu dojrzałości), natomiast Kotlassiidae były zwierzętami wodnymi.	<extra_id_0> do Seymouriamorpha rodziny <extra_id_1>
W ten sposób (…) wspólnie <extra_id_0> intensywniejsze uczestnictwo, actuosa participatio, w wielowiekowym dziedzictwie katolickim, odbywając coś w rodzaju „powrotu do źródeł.”	<extra_id_0> wchodzili w coraz <extra_id_1>
Wiatrownice <extra_id_0> stożkowego.	<extra_id_0> są typu <extra_id_1>
Po zaakceptowaniu projektu przez <extra_id_0> się poszukiwania zwierząt.	<extra_id_0> władze kościelne rozpoczęły <extra_id_1>
W latach 1956–58, kiedy Karol Kuryluk był ministrem kultury, Maria Kuryluk przyczyniła się do zaproszenia do Polski, otwierającej się po Październiku na kulturę zachodnią, wielu znakomitych <extra_id_0> u siebie w domu.	<extra_id_0> artystów, których gościła <extra_id_1>
W 1971 na podstawie <extra_id_0> rozprawy pt. Obieg monetarny w Cesarstwie Rzymskim w latach 214/215–38 n.e. nadano mu w Uniwersytecie Jagiellońskim stopień doktora habilitowanego.	<extra_id_0> dorobku naukowego oraz <extra_id_1>
Odwrót od mołdawianizmu był <extra_id_0> zagranicznej.	<extra_id_0> uzasadniony względami polityki <extra_id_1>
Całość <extra_id_0> zielonej tkaniny.	<extra_id_0> wykonana była z <extra_id_1>
W przeważającej części jest to obszar rolniczy, ale dość <extra_id_0> się w północno-wschodniej części Garbu.	<extra_id_0> liczne lasy zachowały <extra_id_1>
Jest <extra_id_0> złośliwy.	<extra_id_0> marudny i <extra_id_1>
Tekst był powszechnie <extra_id_0> końca XVIII wieku, często wystawiano go, nazywając Dialogiem częstochowskim i zapominając o XVI–wiecznym autorze.	<extra_id_0> znany aż do <extra_id_1>
Ze względu <extra_id_0> (Shixi, 石谿, dosł.	<extra_id_0> na swój przydomek <extra_id_1>
Istotnie przez mod rozumie <extra_id_0> obecną w przebiegu czasowym związaną z danym biegunem układu.	<extra_id_0> się wówczas składową <extra_id_1>
Dorasta między <extra_id_0> rozpoczyna karierę handlową w holenderskiej spółce Van Beesta, jako Van Beest Brown.	<extra_id_0> nimi, a następnie <extra_id_1>
W 1989 roku Kojedal <extra_id_0> do Ham-Kam.	<extra_id_0> wrócił do Norwegii, <extra_id_1>
Kolejne <extra_id_0> się w czasopiśmie Russkij Wiestnik, oddzielne wydanie ujrzało światło dzienne w grudniu 1880 roku.	<extra_id_0> części utworu ukazywały <extra_id_1>
Już w swoim debiutanckim sezonie 1999 wywalczył z tą ekipą <extra_id_0> nie rozgrywając jednak wówczas żadnego ligowego spotkania.	<extra_id_0> tytuł mistrza kraju, <extra_id_1>
Ogłosił <extra_id_0> zażywać narkotyki.	<extra_id_0> także, że przestał <extra_id_1>
Budynek wybudowano na miejscu poprzedniej drewnianej plebanii, <extra_id_0> wieku.	<extra_id_0> sięgającej początku XVII <extra_id_1>
Przekonany, że Sylwia <extra_id_0> chce ją poślubić.	<extra_id_0> naprawdę go kocha, <extra_id_1>
Richard <extra_id_0> zm. 1878) – poeta amerykański.	<extra_id_0> Realf (ur. 1832, <extra_id_1>
Pod koniec lat 80. <extra_id_0> karierę zakończył w 1991.	<extra_id_0> grał w Finlandii, <extra_id_1>
Tora zawiera <extra_id_0> niezbędne do wypełnienia Przymierza Izraela z Bogiem.	<extra_id_0> wszystkie wskazówki prawa <extra_id_1>
Jego bohaterska śmierć wywołała natomiast duży oddźwięk w społeczeństwie, więc istnieje <extra_id_0> tekstów.	<extra_id_0> sporo poświęconych jej <extra_id_1>
W Głównym Mieście do 1457 roku funkcjonowały dwie <extra_id_0> i Rada Zasiadająca.	<extra_id_0> rady: Rada Ogólna <extra_id_1>
Egzemplarze <extra_id_0> z hodowli, utworzyły stabilne populacje i wpływają do niektórych chilijskich rzek, m.in. do Rio Petrohué, by składać ikrę.	<extra_id_0> czawyczy, które umknęły <extra_id_1>
Marion <extra_id_0> którym udaje się uwolnienie go, w drodze na szubienicę.	<extra_id_0> ostrzega przyjaciół Robina, <extra_id_1>
Działka ppanc znajdujące się w <extra_id_0> kilka czołgów, pozostałe zawróciły.	<extra_id_0> jej ugrupowaniu unieruchomiły <extra_id_1>
Druga równość <extra_id_0> dla średnich arytmetycznych.	<extra_id_0> wynika z twierdzenia <extra_id_1>
W <extra_id_0> zmieniał się jej skład.	<extra_id_0> trakcie działań wojennych <extra_id_1>
W <extra_id_0> liczyła 18 mieszkańców.	<extra_id_0> roku 1787 wieś <extra_id_1>
Monthairons plasuje się na 690. miejscu pod względem liczby ludności, natomiast pod <extra_id_0> miejscu 467.).	<extra_id_0> względem powierzchni na <extra_id_1>
Strzelił wtedy bramkę oraz przyczynił się do <extra_id_0> wszedł na boisko Roma przegrywała 2-0.	<extra_id_0> strzelenia drugiej, zanim <extra_id_1>
Siedzibą <extra_id_0> Owria.	<extra_id_0> gminy była miejscowość <extra_id_1>
Nokia Lumia <extra_id_0> kontrolą systemu Microsoft Windows Phone 8 z dodatkiem Lumia Black.	<extra_id_0> 820 pracuje pod <extra_id_1>
W Ameryce Południowej znacznie rzadziej niż w Hiszpanii używa się czasu pretérito perfecto, <extra_id_0> jest czasem pretérito indefinido.	<extra_id_0> który często zastępowany <extra_id_1>
W budynku swoje siedziby mają następujące firmy: Arenson Ltd., Malibu <extra_id_0> – Eng.	<extra_id_0> Israel Ltd., ESL <extra_id_1>
Pysk <extra_id_0> stożkowate zęby.	<extra_id_0> długi, uzbrojony w <extra_id_1>
Ślady tego można <extra_id_0> jego poezji.	<extra_id_0> także odnaleźć w <extra_id_1>
Według danych z 30 czerwca 2007 gminę zamieszkiwały 9644 osoby, 31 grudnia 2010 roku <extra_id_0> w końcu 2011 – 10.484 osoby Przybywa mieszkańców powiatu, „Dziennik Bałtycki” – „Echo Pruszcza” 20.01.2012 http://pruszczgdanski.	<extra_id_0> – 10.221 osób, <extra_id_1>
Potwierdził, że iworyjskie wojsko utrudnia funkcjonowanie misji pokojowej ONZ, <extra_id_0> zaopatrzenia.	<extra_id_0> zakłócając codzienne dostawy <extra_id_1>
W <extra_id_0> jako Radagast Brązowy (Bury).	<extra_id_0> Śródziemiu był znany <extra_id_1>
Właśnie ten <extra_id_0> wybuchem supernowej.	<extra_id_0> moment jest nazywany <extra_id_1>
Za Gyōgena (1097-1155) 48 zasu Enryaku-ji została zrestaurowana jako "świątynia <extra_id_0> (jap. monzeki).	<extra_id_0> zatwierdzona przez dwór" <extra_id_1>
Jest uprawiany jako roślina ozdobna, ponadto <extra_id_0> rejonach na niżu Polski (dość rzadko) jako zbieg z upraw (	<extra_id_0> występuje w wielu <extra_id_1>
Usprawniał komunikację, gromadził zapasy i <extra_id_0> wojskowe.	<extra_id_0> nieprzerwanie kontynuował ćwiczenia <extra_id_1>
Tuż przed pierwszą turą wyborów faworytami do zwycięstwa pozostawali Juan Manuel <extra_id_0> Mockus.	<extra_id_0> Santos oraz Anatanas <extra_id_1>
Polskość kultywowały wśród uczniów <extra_id_0> powstałe ok.	<extra_id_0> tajne organizacje – <extra_id_1>
W <extra_id_0> Katedry Anatomii i Antropologii, następnie Zakładu Anatomii (2002–2007) oraz Zakładu Anatomii i Antropologii (2007–2008, od 2012).	<extra_id_0> latach 1999–2000 kierowniczka <extra_id_1>
Obok <extra_id_0> terenie Szczecina tworzyli artyści plastycy spoza Pomorza Zachodniego.	<extra_id_0> nich mozaiki na <extra_id_1>
Tam używał <extra_id_0> lub Alfred Karłowicz.	<extra_id_0> nazwiska Alfred Stolarski <extra_id_1>
W roku 2010 utwór ten <extra_id_0> liście przebojów w europejskim radio EKR.	<extra_id_0> znalazł się na <extra_id_1>
W 1998 <extra_id_0> Teorii Prawa i Państwa na Wydziale Prawa i Administracji UMK.	<extra_id_0> został kierownikiem Katedry <extra_id_1>
Premiera drugiego krążka pt. „Nic tak nie cieszy <extra_id_0> odbyła się wiosną 2012 roku.	<extra_id_0> jak krzywda bliźniego”, <extra_id_1>
Ich <extra_id_0> to tylko 0,69 km² (69 ha).	<extra_id_0> całkowita powierzchnia lądowa <extra_id_1>
Są <extra_id_0> siostrzany do wszystkich innych diapsydów.	<extra_id_0> uważane za takson <extra_id_1>
Z <extra_id_0> w Dei.	<extra_id_0> wzajemnością zakochuje się <extra_id_1>
Starszy brat Jana trenował boks w mieście Dudinka i Piotr też <extra_id_0> boksować.	<extra_id_0> chciał się nauczyć <extra_id_1>
Studia <extra_id_0> 1867.	<extra_id_0> skończył w <extra_id_1>
Był zaprzyjaźniony <extra_id_0> paryskiego życia literackiego swoich czasów, znał m.in.	<extra_id_0> z wieloma sławami <extra_id_1>
Obecnie barbetą nazywa się nieopancerzoną osłonę podstawy <extra_id_0> okrętach.	<extra_id_0> wieży artyleryjskiej na <extra_id_1>
Została żoną Leo w alternatywnej przyszłości, ale ponieważ Leo nie poszedł z nią do kina w odcinku „Powrót z <extra_id_0> ratować szczury nią nie została, więc Leo musiał to naprawić.	<extra_id_0> przyszłości” tylko poszedł <extra_id_1>
Beignon plasuje się na <extra_id_0> względem liczby ludności, natomiast pod względem powierzchni na miejscu 390.).	<extra_id_0> 714. miejscu pod <extra_id_1>
Obaj byli <extra_id_0> konfrontacje, zwykle odnoszące się do literackich karykatur autorów.	<extra_id_0> uwikłani w osobiste <extra_id_1>
Według jednej <extra_id_0> się ją od nazwy osobowej Gogoła.	<extra_id_0> z hipotez wyprowadza <extra_id_1>
Skoff wygrał w <extra_id_0> gier z rządu, później ponosząc 6 kolejnych porażek.	<extra_id_0> latach 1988–1991 5 <extra_id_1>
W tym samym roku Brian Horton, dyrektor artystyczny w Crystal Dynamis, <extra_id_0> opowie „następny rozdział rozwoju postaci Lary.	<extra_id_0> zapowiedział, że kontynuacja <extra_id_1>
Obydwie książki dostępne są w <extra_id_0> Warszawie.	<extra_id_0> Bibliotece Narodowej w <extra_id_1>
W tym samym studio powstały kolejne <extra_id_0> i "Powróćmy" (1998).	<extra_id_0> płyty: "Yeshua" (1996) <extra_id_1>
Jego ojciec <extra_id_0> a matka gospodynią domową.	<extra_id_0> był znanym farmerem, <extra_id_1>
Zmodernizowana wersja GIV otrzymała oznaczenie G400 a wersja <extra_id_0> G300.	<extra_id_0> z krótszym zasięgiem <extra_id_1>
IIHF przewidziała bezpośrednią <extra_id_0> turnieju Rosję.	<extra_id_0> kwalifikację dla gospodarza <extra_id_1>
Obejmuje też historię Wokulskiego, zawierając zarówno wydarzenia z jego <extra_id_0> te które rozgrywają się w powieściowej teraźniejszości.	<extra_id_0> przeszłości, jak i <extra_id_1>
Ich proces sądowy <extra_id_0> listopadzie 1997, zostali skazani na 25 lat więzienia.	<extra_id_0> skończył się w <extra_id_1>
Zaczął występować we wczesnych <extra_id_0> filmach i serialach telewizyjnych.	<extra_id_0> latach 90 w <extra_id_1>
Dodatkowo sytuację utrudniają konflikty między <extra_id_0> a współczesnymi.	<extra_id_0> jeźdźcami z przeszłości <extra_id_1>
Wygląd i cechy każdego z elementów ubioru <extra_id_0> przez regulamin ISSF.	<extra_id_0> są dokładnie określone <extra_id_1>
Brama Wiktorii składa się z podwójnie łukowanego otworu <extra_id_0> środku, w celu umożliwienia ruchu kołowego, oraz po jednym mniejszym otworze z każdej strony dla ruchu pieszego.	<extra_id_0> z podziałem na <extra_id_1>
W 1934 roku uzyskał habilitację na podstawie <extra_id_0> oddziaływań międzycząsteczkowych na zjawisko absorpcji i emisji światła.	<extra_id_0> rozprawy O wpływie <extra_id_1>
Od listopada 1944 do maja 1945 był zastępcą szefa <extra_id_0> politycznych.	<extra_id_0> Sztabu Generalnego ds. <extra_id_1>
Spód ciała biały, <extra_id_0> plamy.	<extra_id_0> na gardle złotozielone <extra_id_1>
Godność arcybiskupa łączy z <extra_id_0> wspólnoty monastycznej św. Sylwana z Atosu w Johnstown.	<extra_id_0> funkcją przełożonego anglojęzycznej <extra_id_1>
Ściąganie rozpoczyna się po <extra_id_0> w kolejce.	<extra_id_0> osiągnięciu pierwszego miejsca <extra_id_1>
Nowoczesne analizatory widma są kalibrowane dla częstotliwości i amplitudy, do <extra_id_0> bezwzględnych.	<extra_id_0> pomiarów względnych i <extra_id_1>
Przy dużych zasobach nasion <extra_id_0> jesienią do gruntu.	<extra_id_0> można je wysiewać <extra_id_1>
Mota-Engil Central Europe jest twórcą i realizatorem ogólnopolskiej kampanii na <extra_id_0> ruchu drogowego „Bezpiecznie do celu!”	<extra_id_0> rzecz poprawy bezpieczeństwa <extra_id_1>
FBI <extra_id_0> się w poszukiwania.	<extra_id_0> i CBI włączyły <extra_id_1>
Małżeństwo prowadziło we <extra_id_0> rolne.	<extra_id_0> wsi 12-hektarowe gospodarstwo <extra_id_1>
Paralotnia osiąga wtedy <extra_id_0> jednocześnie opadając szybciej.	<extra_id_0> większą prędkość postępową, <extra_id_1>
Całość usytuowana jest na <extra_id_0> m n.p.m.	<extra_id_0> wysokości powyżej 1000 <extra_id_1>
W tym samym roku, w październiku, w ofercie publicznej sprzedano dużą część akcji uzyskując <extra_id_0> sumę 888 mln dolarów.	<extra_id_0> w ten sposób <extra_id_1>
Według danych na rok 1990 gminę zamieszkiwało 245 osób, a gęstość zaludnienia wynosiła 12 osób/km² (wśród 2880 gmin regionu Rodan-Alpy Séderon plasuje się na 1383. miejscu pod względem liczby ludności, natomiast pod względem <extra_id_0> 485.).	<extra_id_0> powierzchni na miejscu <extra_id_1>
W pisowni używa się dodatkowych liter niemieckich, jak „ö”, „ü”, nie występuje <extra_id_0> w języku włoskim, litera „w”.	<extra_id_0> natomiast, podobnie jak <extra_id_1>
Głównym ośrodkiem edukacji w gminie są Mońki, gdzie znajdują się publiczne przedszkole, dwie szkoły podstawowe (w tym zespół szkół ze szkołą muzyczną), gimnazjum <extra_id_0> kształcenia średniego.	<extra_id_0> oraz Zespół Szkół <extra_id_1>
Łączenie się z <extra_id_0> broniącemu się kontrolować działania atakującego przy minimalnym wysiłku.	<extra_id_0> ruchami napastnika pozwala <extra_id_1>
Dziewczynki zadały objawionej postaci różne <extra_id_0> że uzyskały odpowiedzi, o czym potem opowiedziały: pytanie: „Kto Ty Jesteś?”, odpowiedź: „Jestem Najświętsza Panna Maryja Niepokalanie Poczęta!”	<extra_id_0> pytania i twierdziły, <extra_id_1>
W 1954 złożył śluby wieczyste, <extra_id_0> otrzymał z rąk bp.	<extra_id_0> 6 kwietnia 1957 <extra_id_1>
W <extra_id_0> wizytą w Szwecji przebywał Milton G. Henschel.	<extra_id_0> 1970 roku z <extra_id_1>
Po zwycięstwie na <extra_id_0> w San Remo otrzymał kolejne dobre oceny.	<extra_id_0> Festiwalu Piosenki Włoskiej <extra_id_1>
Po rozpadzie <extra_id_0> roku w Nowym Jorku powstała The Jon Spencer Blues Explosion.	<extra_id_0> zespołu w 1990 <extra_id_1>
Podczas uroczystości wystawiona była Księga Pamiątkowa, w której znalazły się nazwiska sponsorów pomnika, a uczestnicy <extra_id_0> goście dokonali w niej pamiątkowych wpisów.	<extra_id_0> uroczystości i zaproszeni <extra_id_1>
Pojawiły się także <extra_id_0> Ślązakach.	<extra_id_0> naukowe dzieła o <extra_id_1>
Wypracował <extra_id_0> gry.	<extra_id_0> ofensywny styl <extra_id_1>
W latach <extra_id_0> asystent w Akademii Sztuk Pięknych, na Wydziale Rzeźby.	<extra_id_0> 1950-1951 pracował jako <extra_id_1>
W proces ich <extra_id_0> zwykle wielu specjalistów takich jak chirurg, protetyk czy fizjoterapeuta.	<extra_id_0> tworzenia zaangażowanych jest <extra_id_1>
